area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Arctic Sea",fao_area,1951,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2157.0000000000,201.39249389399998
"Arctic Sea",fao_area,1951,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,13.1100000000,45653.53453337999
"Arctic Sea",fao_area,1951,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,5.8841100000,20490.497260351378
"Arctic Sea",fao_area,1951,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0029450000,8.598387509e-05
"Arctic Sea",fao_area,1951,"Coregonus autumnalis","Arctic cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0029450000,8.598387509e-05
"Arctic Sea",fao_area,1951,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,85.5512935751,17.59149783071934
"Arctic Sea",fao_area,1951,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,20.0100000000,69681.71060358
"Arctic Sea",fao_area,1951,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,8.9810100000,31274.969502641576
"Arctic Sea",fao_area,1951,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0044950000,0.00013123854618999999
"Arctic Sea",fao_area,1951,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0044950000,0.00013123854618999999
"Arctic Sea",fao_area,1951,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0021301430,0.0004380109711603773
"Arctic Sea",fao_area,1951,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,8125.0000000000,758.6064037499999
"Arctic Sea",fao_area,1951,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,10.3500000000,36042.2641053
"Arctic Sea",fao_area,1951,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,4.6453500000,16176.708363435298
"Arctic Sea",fao_area,1951,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0023250000,6.788200665e-05
"Arctic Sea",fao_area,1951,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0023250000,6.788200665e-05
"Arctic Sea",fao_area,1951,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,6.6245075958,1.3621653879442581
"Arctic Sea",fao_area,1951,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,90.3900000000,227171.32394303998
"Arctic Sea",fao_area,1951,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,40.5693900000,101960.41639408702
"Arctic Sea",fao_area,1951,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Fishmeal and fish oil,0.0203050000,0.00059283619141
"Arctic Sea",fao_area,1951,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale pots or traps,Other,0.0203050000,0.00059283619141
"Arctic Sea",fao_area,1951,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,31.2549864330,6.4268113672909
"Arctic Sea",fao_area,1951,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,63.4800000000,225620.77590612
"Arctic Sea",fao_area,1951,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,28.4914800000,101264.48998603811
"Arctic Sea",fao_area,1951,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0142600000,0.00041634297412
"Arctic Sea",fao_area,1951,"Stenodus leucichthys","Sheefish","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0142600000,0.00041634297412
"Arctic Sea",fao_area,1951,"Myoxocephalus quadricornis","Fourhorn sculpin","Medium demersals (30 - 89 cm)","Scorpionfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0136698690,0.002810868911130375
"Arctic Sea",fao_area,1951,"Coregonus muksun","Muksun","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2703.0000000000,252.370844226
"Arctic Sea",fao_area,1951,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.7600000000,9611.270428079999
"Arctic Sea",fao_area,1951,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.2387600000,4313.78889691608
"Arctic Sea",fao_area,1951,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0006200000,1.810186844e-05
"Arctic Sea",fao_area,1951,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0006200000,1.810186844e-05
"Arctic Sea",fao_area,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.3146560282,305.29662953334736
"Arctic Sea",fao_area,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,4859.0000000000,2973475.2339781
"Arctic Sea",fao_area,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.6900000000,129.09286562399998
"Arctic Sea",fao_area,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.3100000000,57.998243976000005
"Arctic Sea",fao_area,1952,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3.4500000000,6193.668269250001
"Arctic Sea",fao_area,1952,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.5484500000,2779.87989319425
"Arctic Sea",fao_area,1952,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0007750000,2.348017655e-05
"Arctic Sea",fao_area,1952,"Osmeridae","Smelts","Small pelagics (<30 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0007750000,2.348017655e-05
"Arctic Sea",fao_area,1952,"Gadidae","Cods, haddocks","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,98.1637289991,20.59217845430681
"Arctic Sea",fao_area,1952,"Cottidae","Sculpins","Large reef assoc. fish (>=90 cm)","Scorpionfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.4094570286,0.08589335683120175
"Arctic Sea",fao_area,1952,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,41.0932535802,8.620287957889186
"Arctic Sea",fao_area,1952,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","Russian Federation",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2297.0000000000,4693329.540817
"Arctic Sea",fao_area,1952,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,110.4000000000,360780.25672320003
"Arctic Sea",fao_area,1952,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,49.5504000000,161927.59087624322
"Arctic Sea",fao_area,1952,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0248000000,0.0007513656496
"Arctic Sea",fao_area,1952,"Coregonus","Whitefishes","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0248000000,0.0007513656496
"Arctic Sea",fao_area,1952,"Salmo salar","Atlantic salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,105.0377265121,636210.3933292605
"Arctic Sea",fao_area,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,5.5200000000,11061.072152879999
"Arctic Sea",fao_area,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.4775200000,4964.49773192088
"Arctic Sea",fao_area,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0012400000,3.756828248e-05
"Arctic Sea",fao_area,1952,"Oncorhynchus gorbuscha","Pink salmon","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0012400000,3.756828248e-05
"Arctic Sea",fao_area,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,517.5000000000,922072.1927625
"Arctic Sea",fao_area,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,232.2675000000,413850.0541690125
"Arctic Sea",fao_area,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.1162500000,0.0035220264825
"Arctic Sea",fao_area,1952,"Oncorhynchus keta","Chum salmon","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.1162500000,0.0035220264825
"Arctic Sea",fao_area,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.6900000000,2316.52834119
"Arctic Sea",fao_area,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.3096900000,1039.71835070019
"Arctic Sea",fao_area,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0001550000,4.69603531e-06
"Arctic Sea",fao_area,1952,"Oncorhynchus kisutch","Coho salmon","Large demersals (>=90 cm)","Salmon, smelts, etc","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0001550000,4.69603531e-06
"Arctic Sea",fao_area,1952,"Salvelinus alpinus alpinus","Arctic char","Medium benthopelagics (30 - 89 cm)","Salmon, smelts, etc","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,1793.1294643175,376.1515816218485
"Arctic Sea",fao_area,1952,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.1257817283,0.026385711107835618
"Arctic Sea",fao_area,1952,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,3.4500000000,4990.30750335
"Arctic Sea",fao_area,1952,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.5484500000,2239.78018943835
"Arctic Sea",fao_area,1952,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0007750000,2.348017655e-05
"Arctic Sea",fao_area,1952,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0007750000,2.348017655e-05
"Arctic Sea",fao_area,1952,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0363426046,0.007623726265537221
"Arctic Sea",fao_area,1952,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,2.0700000000,2994.1845020099995
"Arctic Sea",fao_area,1952,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.9290700000,1343.8681136630098
"Arctic Sea",fao_area,1952,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0004650000,1.408810593e-05
"Arctic Sea",fao_area,1952,"Boreogadus saida","Polar cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0004650000,1.408810593e-05
"Arctic Sea",fao_area,1952,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,0.0017261272,0.00036209626969471823
"Arctic Sea",fao_area,1952,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","Canada",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.2713426240,3638.074824491858
