vessel_record_id,ssvid,n_shipname,n_callsign,imo,flag,owner,owner_flag,source_code
IMO-7942738|USA-604208,303543000,NUKAISLAND,WAR2130,7942738,USA,,USA,USA
IMO-7942740|USA-605059,367372590,FISHERMAN,WSX8165,7942740,USA,M P FISHING,USA,IMO
IMO-7942740|USA-605059,367372590,FISHERMAN,WSX8165,7942740,USA,,USA,USA
IMO-7942752|USA-603433,366947090,RAYDACHERAMIE,WDB7726,7942752,USA,FOX FISHERIES,USA,IMO
IMO-7942752|USA-603433,366947090,RAYDACHERAMIE,WDB7726,7942752,USA,,USA,USA
IMO-7942831,273892700,KAMSKIY,UDFV,7942831,RUS,PROMFLOT,RUS,IMO
IMO-7943184|RUS-802126,273876000,NOVOURALSK,UDSH,7943184,RUS,VOSTOKRYBPROM,RUS,IMO
IMO-7943469|USA-606083,367374000,FARWESTLEADER,WAI2525,7943469,USA,TRIDENT SEAFOODS,USA,IMO
IMO-7943469|USA-606083,367374000,FARWESTLEADER,WAI2525,7943469,USA,,USA,USA
IMO-7943471|USA-603401,367769560,FRANCESTCARINHAS,WDJ3603,7943471,USA,WESTBANK FISHING,USA,IMO
IMO-7943471|USA-603401,367166250,FRANCESTCARINHAS,WBF3640,7943471,USA,,USA,USA
IMO-7943471|USA-603401,367769560,FRANCESTCARINHAS,WDJ3603,7943471,USA,,USA,USA
IMO-7943483|USA-606428,367760820,LADYCATHERINE,WDJ2695,7943483,USA,BROCKLY BOATS,USA,IMO
IMO-7943483|USA-606428,367760820,LADYCATHERINE,WDJ2695,7943483,USA,,USA,USA
IMO-7943512|USA-606337,367759340,NHUY2,WDJ2540,7943512,USA,LE DT,USA,IMO
IMO-7943512|USA-606337,367759340,NHUY2,WDJ2540,7943512,USA,,USA,USA
IMO-7943548|USA-606048,367157930,MARYJ,WDD5406,7943548,USA,NORTHERN EXPLORER,USA,IMO
IMO-7943548|USA-606048,367157930,MARYJ,WDD5406,7943548,USA,,USA,USA
IMO-7943586|USA-605449,367141890,FORTUNEHUNTER,WBB6399,7943586,USA,MISTY SEAS,USA,IMO
IMO-7943586|USA-605449,367141890,FORTUNEHUNTER,WBB6399,7943586,USA,,USA,USA
IMO-7944413|USA-606719,367542930,LANGLEYDOUGLAS,WDG5065,7944413,USA,A D FISHERIES,USA,IMO
IMO-7944475|USA-607048,367313950,DEBBIEANN,WDD9620,7944475,USA,TM LOBSTERING,USA,IMO
IMO-7944475|USA-607048,367313950,DEBBIEANN,WDD9620,7944475,USA,,USA,USA
IMO-7944528|USA-606941,367126610,FIESTACRUZ,WQZ2243,7944528,USA,FIESTA CRUZ,USA,IMO
IMO-7944528|USA-606941,367126610,FIESTACRUZ,WQZ2243,7944528,USA,,USA,USA
IMO-7944530|USA-607515,368105050,CAPTMASON,WDK9588,7944530,USA,K J,USA,IMO
IMO-7944530|USA-607515,368105050,CAPTMASON,WDK9588,7944530,USA,,USA,USA
IMO-7944530|USA-607515,367425340,CAPTMASON,WDF2141,7944530,USA,,USA,USA
IMO-7944554|USA-606060,367423630,MALOLO,WDE9990,7944554,USA,MALOLO,USA,IMO
IMO-7944554|USA-606060,367423630,MALOLO,WDE9990,7944554,USA,,USA,USA
IMO-7944592|USA-607452,366881590,CAPTDJ,WDB2938,7944592,USA,CAPT DJ,USA,IMO
IMO-7944592|USA-607452,366881590,CAPTDJ,WDB2938,7944592,USA,,USA,USA
IMO-7944621|USA-597532,366070000,PAVLOF,WDH7648,7944621,USA,PAVLOF FISHERIES,USA,IMO
IMO-7944621|USA-597532,366208000,PAVLOF,WDB9556,7944621,USA,,USA,USA
IMO-7944815|USA-608216,366916740,ARCTICWIND,WDI5277,7944815,USA,B N FISHERIES,USA,IMO
IMO-7944815|USA-608216,366916740,ARCTICWIND,WDI5277,7944815,USA,,USA,USA
IMO-7944827|USA-609073,367120060,BEACHCOMBER,WDD2799,7944827,USA,BEACHCOMBER,USA,IMO
IMO-7944827|USA-609073,367120060,BEACHCOMBER,WDD2799,7944827,USA,,USA,USA
IMO-7944865|USA-608631,367517440,OCEANPURSUIT,WDG2616,7944865,USA,VENTURE FISHING,USA,IMO
IMO-7944865|USA-608631,367517440,OCEANPURSUIT,WDG2616,7944865,USA,NEW OCEAN,USA,NOAA
IMO-7944865|USA-608631,367517440,OCEANPURSUIT,WDG2616,7944865,USA,,USA,USA
IMO-7944889|USA-608438,367661950,GULFWINDS,WDH8834,7944889,USA,HIGHLAND LIGHT SEAFOODS,USA,IMO
IMO-7944889|USA-608438,366869780,GULFWINDS,WDH8834,7944889,USA,HIGHLAND LIGHT SEAFOODS,USA,IMO
IMO-7944889|USA-608438,366869780,GULFWINDS,WDH8834,7944889,USA,,USA,USA
IMO-7944889|USA-608438,367661950,GULFWINDS,WDH8834,7944889,USA,,USA,USA
IMO-7944920|USA-607903,367151590,MIZSHIRLEY,WDD4950,7944920,USA,MIZ SHIRLEY,USA,IMO
IMO-7944920|USA-607903,367151590,MIZSHIRLEY,WDD4950,7944920,USA,,USA,USA
IMO-7944968|USA-606937,367670050,BLUEWATER,WDH9634,7944968,USA,BHF BLUE WATER,USA,IMO
IMO-7944968|USA-606937,367670050,BLUEWATER,WDH9634,7944968,USA,,USA,USA
IMO-7944970|USA-609375,367713090,DUSTIN,WDI5894,7944970,USA,NGUYEN RV,USA,IMO
IMO-7944970|USA-609375,367713090,DUSTIN,WDI5894,7944970,USA,,USA,USA
IMO-7945572,273850200,SVETLOVODNYY,UBMG,7945572,RUS,TRANSFISH,RUS,IMO
IMO-7945663|RUS-801602,273848210,BAKLANOVO,UGBT,7945663,RUS,OKEANRYBFLOT JSC,RUS,IMO
IMO-7946942,271002448,PETROL1,TCOM5,7946942,TUR,BSEC EKOMORSPHERA,TUR,IMO
IMO-7947001|NOR-1979005633,258541000,SMAAHAUGSENIOR,LFFQ,7947001,NOR,DAG SENIOR,NOR,"IMO, NOR"
IMO-7947233|USA-613723,367583830,LADYGERTRUDE,WDG9055,7947233,USA,MYKLEBUST ENTERPRISES,USA,IMO
IMO-7947257|USA-613376,366801510,ROLLINGSTONE,WDA3722,7947257,USA,CAPT ANDER,USA,IMO
IMO-7947257|USA-613376,366801510,ROLLINGSTONE,WDA3722,7947257,USA,,USA,USA
IMO-7947271|USA-613355,367680520,FORTUNA,WD12670,7947271,USA,VERSAGGI SEAFOODS,USA,IMO
IMO-7947271|USA-613355,367680520,FORTUNA,WD12670,7947271,USA,,USA,USA
IMO-7947300,368088750,HYGRADER,WKZ4679,7947300,USA,PUCK REILLY,USA,IMO
IMO-7947348|USA-608377,367723050,MISSJULIA,WDI6869,7947348,USA,MISS JULIA,USA,IMO
IMO-7947348|USA-608377,367723050,MISSJULIA,WDI6869,7947348,USA,,USA,USA
IMO-7947374|USA-610564,367028390,AMBASSADOR,WDC4670,7947374,USA,TONNESSEN FISHERIES,USA,IMO
IMO-7947374|USA-610564,367028390,AMBASSADOR,WDC4670,7947374,USA,,USA,USA
IMO-7947415|USA-610713,367332720,BARBARA,WBS2961,7947415,USA,FRANCES BRANDER,USA,IMO
IMO-7947415|USA-610713,367332720,BARBARA,WBS2961,7947415,USA,,USA,USA
IMO-7947427|USA-610150,338688800,MESSIAH,WCZ4887,7947427,USA,MS AMY MESSIAH ALASKA,USA,IMO
IMO-7947427|USA-610150,338688800,MESSIAH,WCZ4887,7947427,USA,,USA,USA
IMO-7947439|USA-609677,366989420,SEAKING,WDC2201,7947439,USA,YOW R,USA,IMO
IMO-7947439|USA-609677,366989420,SEAKING,WDC2201,7947439,USA,,USA,USA
IMO-7947506|USA-608458,367332000,GREATPACIFIC,WBD7567,7947506,USA,GREAT PACIFIC ALASKA,USA,IMO
IMO-7947506|USA-608458,367332000,GREATPACIFIC,WBD7567,7947506,USA,,USA,USA
IMO-7947518|USA-608540,367674930,HUNTRESS,WDI2119,7947518,USA,ISAKSEN FISHING,USA,IMO
IMO-7947518|USA-608540,367674930,HUNTRESS,WDI2119,7947518,USA,,USA,USA
IMO-7947582|USA-606623,367559790,DETERMINATION,WDG6703,7947582,USA,DETERMINATION,USA,IMO
IMO-7947582|USA-606623,367559790,DETERMINATION,WDG6703,7947582,USA,,USA,USA
IMO-7947611|USA-609865,367011230,SAMMYJO,WDC3615,7947611,USA,SAMMYJO FISHING,USA,IMO
IMO-7947611|USA-609865,368140980,THREEGIRLS,WDL5430,7947611,USA,THREE GIRLS FISHING,USA,IMO
IMO-7947611|USA-609865,367011230,SAMMYJO,WDC3615,7947611,USA,,USA,USA
IMO-7947611|USA-609865,368140980,THREEGIRLS,WDL5430,7947611,USA,,USA,USA
IMO-7947623|USA-609347,367743620,LEXIJOE,WDL7219,7947623,USA,GORE SEAFOOD,USA,IMO
IMO-7947623|USA-609347,367743620,LEXIJOE,WDL7219,7947623,USA,,USA,USA
IMO-7947647|USA-610249,367552850,CAPTRYAN,WDG6037,7947647,USA,CHALLENGER SHRIMP CO,USA,IMO
IMO-7947647|USA-610249,367552850,CAPTRYAN,WDG6037,7947647,USA,,USA,USA
IMO-7947659|USA-609940,367676010,POLARLADY,WDI2229,7947659,USA,MGF FISHERIES,USA,IMO
IMO-7947673|USA-609937,367577750,TROPICO,WDG8459,7947673,USA,TROPICO FISHING,USA,IMO
IMO-7947685|USA-611225,338643000,VAERDAL,WDF6582,7947685,USA,,USA,USA
IMO-7947685|USA-611225,336430000,VAERDAL,WDF6582,7947685,USA,,USA,USA
IMO-7947714|USA-611053,367391240,JUSTICE,WCY9045,7947714,USA,NORDIC,USA,IMO
IMO-7947829|USA-610487,367677990,MISSAMYJ,WVI2423,7947829,USA,ELIMINATOR,USA,IMO
IMO-7947829|USA-610487,367677990,MISSAMYJ,WVI2423,7947829,USA,,USA,USA
IMO-7947843|USA-610488,367747770,BABYGIRL,WDI9352,7947843,USA,OTHER HALF,USA,IMO
IMO-7947843|USA-610488,367747770,BABYGIRL,WDI9352,7947843,USA,,USA,USA
IMO-7947893|USA-611695,368092620,COYOTE,WDK8282,7947893,USA,HOUSE KL,USA,IMO
IMO-7947893|USA-611695,368092620,COYOTE,WDK8282,7947893,USA,,USA,USA
IMO-7948110|USA-614724,367532920,SANTAFE,WDG4095,7948110,USA,SANTA FE CRUZ,USA,IMO
IMO-7948110|USA-614724,367532920,SANTAFE,WDG4095,7948110,USA,,USA,USA
IMO-7948201|USA-614436,368039710,CARESSAMAE,WDK2867,7948201,USA,DREW S SEAFOOD,USA,IMO
IMO-7948201|USA-614436,367517420,OCEANHUNTER,WDG2614,7948201,USA,NEW OCEAN,USA,"IMO, NOAA"
IMO-7948201|USA-614436,368039710,CARESSAMAE,WDK2867,7948201,USA,,USA,USA
IMO-7948275|USA-613515,366472920,CHARLIESPRIDE,WBW7465,7948275,USA,SEAFARER ENTERPRISES,USA,IMO
IMO-7948275|USA-613515,366472920,CHARLIESPRIDE,WBW7465,7948275,USA,SEAFARER ENT,USA,NOAA
IMO-7948275|USA-613515,366472920,CHARLIESPRIDE,WBW7465,7948275,USA,,USA,USA
IMO-7948287|USA-614967,367631140,ARIEL,WDH5755,7948287,USA,,USA,USA
IMO-7948316|USA-612155|WCPFC-9362,367046890,PACIFICFUTURE,WDC5819,7948316,USA,PACIFIC FUTURE,USA,"IMO, WCPFC"
IMO-7948328|USA-612315,367083130,OCEANBLUE,WDH3212,7948328,USA,OCEAN BLUE,USA,IMO
IMO-7948328|USA-612315,367083130,OCEANBLUE,WDH3212,7948328,USA,,USA,USA
IMO-7948407|USA-615085,367318660,LADYGUDNY,WDD9969,7948407,USA,LADY GUDNEY,USA,IMO
IMO-7948407|USA-615085,367318660,LADYGUDNY,WDD9969,7948407,USA,,USA,USA
IMO-7948433|USA-615155,367059740,WILLIAMANDLAUREN,WAN8365,7948433,USA,WILLIAM LAUREN,USA,IMO
IMO-7948433|USA-615155,367059740,WILLIAMANDLAUREN,WAN8365,7948433,USA,,USA,USA
IMO-7948512|USA-613875,367670230,BLUEHARBOR,WDH9651,7948512,USA,BHF BLUE HARBOR,USA,IMO
IMO-7948512|USA-613875,367670230,BLUEHARBOR,WDH9651,7948512,USA,,USA,USA
IMO-7948536|USA-615481,367639380,SECONDWIND,WDH6570,7948536,USA,SECOND WIND FISHERIES,USA,IMO
IMO-7948603|USA-615434,367605460,WINDHAMBAY,WDH3215,7948603,USA,NORHEIM,USA,IMO
IMO-7948603|USA-615434,367605460,WINDHAMBAY,WDH3215,7948603,USA,,USA,USA
IMO-7948615|USA-612888,367339590,VIRGINIAQUEEN,WDE3474,7948615,USA,GLOUCESTER SEAFOOD OF VA,USA,IMO
IMO-7948615|USA-612888,367339590,VIRGINIAQUEEN,WDE3474,7948615,USA,,USA,USA
IMO-7948627|USA-612939,367680570,WARRIOR,WDI2675,7948627,USA,VERSAGGI SHRIMP,USA,IMO
IMO-7948627|USA-612939,367680570,WARRIOR,WDI2675,7948627,USA,,USA,USA
IMO-7950747|NPFC-698,440570000,CHANGJIN302,DTAW3,7950747,KOR,CHANG JIN TRADING,KOR,RESEARCH-PAPER
IMO-7950759|NPFC-118,440060000,EUNHAE91,DTEL,7950759,KOR,SUNMIN FISHERIES,KOR,RESEARCH-PAPER
IMO-8000135,231027000,TOPAS,OW2298,8000135,FRO,TAN SP F,FRO,IMO
IMO-8000680,701000895,ALVAREZENTRENA5,LW4538,8000680,ARG,AGROPEZ,ARG,IMO
IMO-8000680,701000895,ALVAREZENTRENA5,LW4538,8000680,ARG,FISHING WORLD,ARG,IMO
IMO-8000692,701000960,ALVAREZENTRENA3,LW3004,8000692,ARG,CONARPESA,ARG,IMO
IMO-8000692,701000960,ALVENTRENA3,LW3004,8000692,ARG,CONARPESA,ARG,IMO
IMO-8001359,601254000,RIGEL4,ZR3688,8001359,ZAF,RUWEKUS FISHING,ZAF,IMO
IMO-8001971|RUS-990523,273440610,YUGOVOSTOK,UIIJ,8001971,RUS,POLLUKS SOVGAVAN,RUS,GFW-REVIEW
IMO-8002755|ISL-1574,251429110,DROFN,TFOW,8002755,ISL,JONSDOTTIR S EHF,ISL,IMO
IMO-8002963,376478000,BALTICSTRAIT,J8B4240,8002963,VCT,SEVYLOR SHIPPING TRADING,PAN,IMO
IMO-8003187|USA-613847,367479000,AMERICANBEAUTY,WBP5856,8003187,USA,ALAKANUK BEAUTY,USA,IMO
IMO-8003187|USA-613847,367479000,AMERICANBEAUTY,WBP5856,8003187,USA,,USA,USA
IMO-8003199|USA-615796,367124090,HALFMOONBAY,WCZ6532,8003199,USA,BERING NORTH,USA,IMO
IMO-8003199|USA-615796,367124090,HALFMOONBAY,WCZ6532,8003199,USA,EVENING STAR,USA,IMO
IMO-8003199|USA-615796,367124090,HALFMOONBAY,WCZ6532,8003199,USA,,USA,USA
IMO-8003204|USA-615729,366556140,COLUMBIA,WCO2303,8003204,USA,ROYAL VIKING,USA,IMO
IMO-8003204|USA-615729,366556140,COLUMBIA,WCO2303,8003204,USA,,USA,USA
IMO-8003462,659314000,CAROLINACASTRO,V5MZ,8003462,PAN,PEVILOM FISHING,NAM,IMO
IMO-8003553,659053000,BEGONIA,V5BW,8003553,NAM,HANGANA SEAFOOD,NAM,IMO
IMO-8003565,659054000,ERICA,V5ER,8003565,NAM,HANGANA SEAFOOD,NAM,IMO
IMO-8003981,601974000,LAVERNE,ZR8166,8003981,ZAF,SEA HARVEST CORP,ZAF,IMO
IMO-8003993|ISL-1585,251050110,STURLAUGURHBODVARS,TFGH,8003993,ISL,HB GRANDI HF,ISL,IMO
IMO-8003993|ISL-1585,251050110,MARS,TFGH,8003993,ISL,REYKJAVIKUR EHF,ISL,IMO
IMO-8003993|ISL-1585,251050110,MARS,TFGH,8003993,ISL,REYKJAVIKUR,ISL,IMO
IMO-8004260,440812000,SUN31,DTAC2,8004260,KOR,TAE HEUNG FISHERIES,KOR,IMO
IMO-8006347,316269000,CAPEBALLARD,VCXB,8006347,CAN,FISHERIES PRODUCTS INTERNATIONAL,CAN,CAN
IMO-8006347,316269000,CAPEBALLARD,VCXB,8006347,CAN,HIGH LINER FOODS,CAN,IMO
IMO-8007690,671888000,SP101,5VEW2,8007690,TGO,SP LINE,MHL,IMO
IMO-8007705,677080800,GRAL,5IM908,8007705,TZA,BHG,PAN,IMO
IMO-8008228,370172000,BELA,HP5867,8008228,PAN,PAN SALVAGE,PAN,IMO
IMO-8008228,613003811,BELA,TJMC151,8008228,CMR,PAN SALVAGE,PAN,IMO
IMO-8008606,857984204,PERVYY,UAGH,8008606,RUS,BALTMAKRUS,RUS,IMO
IMO-8008606,273440600,PERVYY,UAGH,8008606,RUS,BALTMAKRUS,RUS,IMO
IMO-8008618,273425450,GERMES,UFWD,8008618,RUS,DALVEST,RUS,IMO
IMO-8008618,273425470,GERMES,UFWD,8008618,RUS,DALVEST,RUS,IMO
IMO-8008852,357425000,GRANELPIS,H3KI,8008852,PAN,TAERIM,VGB,IMO
IMO-8009911|USA-615563,338296000,MARGARETLYN,WDG2183,8009911,USA,GREAT WEST SEAFOODS LP,USA,IMO
IMO-8009911|USA-615563,338296000,MARGARETLYN,WDG2183,8009911,USA,,USA,USA
IMO-8010219|USA-611642,367563000,VESTERAALEN,WSK2063,8010219,USA,VESTERAALEN,USA,IMO
IMO-8010219|USA-611642,367563000,VESTERAALEN,WDJ3586,8010219,USA,,USA,USA
IMO-8010219|USA-611642,367563000,VESTERAALEN,WSK2063,8010219,USA,,USA,USA
IMO-8010219|USA-611642,367769380,VESTERAALEN,WDJ3586,8010219,USA,,USA,USA
IMO-8010398|IOTC-362,422754700,BALUCH,9BGO,8010398,IRN,INDUSTRIAL FISHING,IRN,IMO
IMO-8010398|IOTC-362,422754700,BALUCH,9BGO,8010398,IRN,NEPTUNE SEYDE FISHING,IRN,IOTC
IMO-8011029|WCPFC-9426,355665576,DAPING1,H8TO,8011029,PAN,DAPING OCEAN SHIPPING,CHN,GFW-REVIEW
IMO-8011029|WCPFC-9426,354617000,DAPING1,H8TO,8011029,PAN,DAPING OCEAN SHIPPING,CHN,GFW-REVIEW
IMO-8011196,419950001,PRASHIKSHANI,ATVN,8011196,IND,INDIA GOVT,IND,IMO
IMO-8011380,242000000,ARRACHID,CNFR,8011380,MAR,MOROCCO GOVT MARINE MARCHANDE,MAR,IMO
IMO-8011718,725000620,FRIOSUR9,CB5735,8011718,CHL,FRIOSUR,CHL,IMO
IMO-8011718,725000639,FRIOSUR9,CB5735,8011718,CHL,FRIOSUR,CHL,IMO
IMO-8011720,725000580,FRIOSUR8,CB5643,8011720,CHL,FRIOSUR,CHL,IMO
IMO-8012061,601183700,LUBBETJE,ZR9610,8012061,ZAF,PREMIER FISHING FOOD,ZAF,IMO
IMO-8012293|USA-629368,367662190,CASSANDRAANN,WDH8856,8012293,USA,JOHN MORELAND FISHING,USA,IMO
IMO-8012293|USA-629368,367662190,CASSANDRAANN,WDH8856,8012293,USA,,USA,USA
IMO-8012308|USA-620769,433867110,STORMPETREL,WCZ6533,8012308,USA,BERING NORTH,USA,IMO
IMO-8012308|USA-620769,338671000,STORMPETREL,WCZ6533,8012308,USA,BERING NORTH,USA,IMO
IMO-8012308|USA-620769,433867110,STORMPETREL,WCZ6533,8012308,USA,EVENING STAR,USA,IMO
IMO-8012308|USA-620769,338671000,STORMPETREL,WCZ6533,8012308,USA,EVENING STAR,USA,IMO
IMO-8012308|USA-620769,433867110,STORMPETREL,WCZ6533,8012308,USA,,USA,USA
IMO-8012308|USA-620769,338671000,STORMPETREL,WCZ6533,8012308,USA,,USA,USA
IMO-8013431|RUS-804352,457900524,RUBINOVYY,JVRG7,8013431,MNG,SEA BREEZE LLC RUS,RUS,IMO
IMO-8013431|RUS-804352,273842100,RUBINOVYY,UCCD,8013431,RUS,SEA BREEZE LLC RUS,RUS,IMO
IMO-8013431|RUS-804352,273842100,RUBINOVYY,UCCD,8013431,RUS,LIMITED LIABILITY COMPANY SEA BREEZE,RUS,RUS
IMO-8013883|IOTC-15155,441527000,DAEYANG606,DTBV3,8013883,KOR,DAE YANG FISHERIES,KOR,IMO
IMO-8013883|IOTC-15155,441527000,DAEYANG606,DTBV3,8013883,KOR,GRAND FISHERIES,KOR,IOTC
IMO-8015221|IOTC-737,664201000,OCEANSTAR,S7LS,8015221,SYC,MAGELLAN FISHERIES,SYC,SYC
IMO-8015283,431250000,SUMIHOUMARU51,JL4663,8015283,JPN,SUMIHO MARU KATSUGYO,JPN,IMO
IMO-8015362,441276000,GLORY,DTAT8,8015362,KOR,HAENA INTERNATIONAL,KOR,IMO
IMO-8015556|RUS-793872,273844100,ECOPACIFIC,UBRX,8015556,RUS,AMARAMBA,RUS,"IMO, RUS"
IMO-8015855|NOR-1990009532,258351000,KORALEN,LJSL,8015855,NOR,HUSBY SENIOR,NOR,"IMO, NOR"
IMO-8015855|NOR-1990009532,258351000,KELTIC,LJSL,8015855,NOR,KELTIC,NOR,"IMO, NOR"
IMO-8015855|NOR-1990009532,258351000,KORALEN,LJSL,8015855,NOR,KORALFJORD,NOR,"IMO, NOR"
IMO-8015893|NOR-1997004874,257599500,VESTFISK,LJMS,8015893,NOR,STORHORNET,NOR,"IMO, NOR"
IMO-8015908,273513800,SERGEYMAKAREVICH,UAYQ,8015908,RUS,VIRMA,RUS,IMO
IMO-8015910,441816000,GOLDENFORTUNE,6KCA9,8015910,KOR,KUM WOONG FISHERIES,KOR,IMO
IMO-8015922,312619000,DMITRIYPOKRAMOVICH,V3NR,8015922,BLZ,RAINBOW REEFERS,BHS,IMO
IMO-8016213|USA-618355,367084960,AMBERNICOLE,WDC8310,8016213,USA,AMBER NICOLE,USA,IMO
IMO-8016330|USA-642161,367395640,ALEUTIANFALCON,WDE7634,8016330,USA,TRIDENT SEAFOODS,USA,IMO
IMO-8016342|RUS-794184,273417010,WESTERNENTERPRISE,UDQN,8016342,RUS,PACIFIC OCEAN FISHING,RUS,IMO
IMO-8016342|RUS-794184,273417010,WESTERNENTERPRISE,UDQN,8016342,RUS,TIKHRYBKOM,RUS,RUS
IMO-8016354|RUS-804329,273853400,NORTERNENTERPRICE,UFIK,8016354,RUS,SEVEROMORSKOY ALLIANCE,RUS,"IMO, RUS"
IMO-8016354|RUS-804329,273853400,NENTERPRISE,UFIK,8016354,RUS,SEVEROMORSKOY ALLIANCE,RUS,"IMO, RUS"
IMO-8016433,277030000,ZALGIRIS,LYAS,8016433,LTU,ARCTIC FISHING,LTU,IMO
IMO-8016445|USA-637744,367026970,NORTHERNPATRIOT,WDA2025,8016445,USA,TRIDENT SEAFOODS,USA,IMO
IMO-8016445|USA-637744,367026970,NORTHERNPATRIOT,WDA2025,8016445,USA,,USA,USA
IMO-8016524|USA-623837,367175340,PROWLER,WDD6616,8016524,USA,,USA,USA
IMO-8016524|USA-623837,367175340,TITANEXPLORER,WDK8234,8016524,USA,,USA,USA
IMO-8016524|USA-623837,366173000,PROWLER,WDD6616,8016524,USA,,USA,USA
IMO-8016536|USA-617807,367084590,STARWARD,WDC8284,8016536,USA,STARWARD FISHERIES,USA,IMO
IMO-8016536|USA-617807,367084590,STARWARD,WDC8284,8016536,USA,,USA,USA
IMO-8017396|USA-619338,366896950,WESTPORT,WDB4299,8017396,USA,WESTPORT SCALLOP CO,USA,IMO
IMO-8017396|USA-619338,366896950,WESTPORT,WDB4299,8017396,USA,,USA,USA
IMO-8017475|USA-611929|WCPFC-4369,369189000,TIFAIMOANA,WDG7331,8017475,USA,LONGLINE SERVICES,ASM,"IMO, WCPFC"
IMO-8019588|USA-612543,367379150,AVENGER,WDE6352,8019588,USA,AVENGER FISHING,USA,IMO
IMO-8019588|USA-612543,367379150,AVENGER,WDE6352,8019588,USA,,USA,USA
IMO-8019590|USA-617570,367550960,LUCKYSTAR,WDG5853,8019590,USA,TRAN NQ,USA,IMO
IMO-8019590|USA-617570,367550960,LUCKYSTAR,WDG5853,8019590,USA,,USA,USA
IMO-8019710|USA-618384,367148770,VILANOVADOCORVO2,WDD4766,8019710,USA,VILA NOVA DO CORVO II,USA,IMO
IMO-8019710|USA-618384,367148770,VILANOVADOCORVOII,WDD4766,8019710,USA,VILA NOVA DO CORVO II,USA,IMO
IMO-8019710|USA-618384,367148770,VILANOVADOCORVO2,WDD4766,8019710,USA,,USA,USA
IMO-8019801|USA-625927,367892000,SOUTHERNWIND,WDD3741,8019801,USA,TRIDENT SEAFOODS,USA,IMO
IMO-8019801|USA-625927,367892000,SOUTHERNWIND,WDD3741,8019801,USA,,USA,USA
IMO-8021189|MUS-MR 049,645049000,SHANDRANI,3BIO,8021189,MUS,SEA LORD FISHING,MUS,IMO
IMO-8021464|RUS-1003563,273431030,ANTARES,UBIR9,8021464,RUS,AVRORA MARIN,RUS,IMO
IMO-8021593,701000627,TAIAN,LW3280,8021593,ARG,NICHIMO,JPN,RESEARCH-PAPER
IMO-8021737|ISL-1622,251210110,NOKKVI,TFEX,8021737,ISL,SAEBOL EHF,ISL,IMO
IMO-8022913|NOR-1984004710,258319000,DELFIN,LMTR,8022913,NOR,SENJEN FISKERISELSKAP,NOR,"IMO, NOR"
IMO-8024583|USA-623488,366897510,KAYLAROSE,WDB4354,8024583,USA,AJ SCALLOPING,USA,IMO
IMO-8024583|USA-623488,366897510,KAYLAROSE,WDB4354,8024583,USA,,USA,USA
IMO-8024600|USA-626591,367718530,SEARANGER,WDI6421,8024600,USA,BRONCO FISHERIES,USA,IMO
IMO-8024600|USA-626591,367718530,SEARANGER,WDI6421,8024600,USA,,USA,USA
IMO-8024741|USA-621980,367772750,LAURENA,WDJ3930,8024741,USA,WESTBANK FISHING,USA,IMO
IMO-8024741|USA-621980,367016610,LAURENA,WQZ8931,8024741,USA,,USA,USA
IMO-8024777|USA-610545,367713560,LITTLEJESSE,WDI5940,8024777,USA,ATLANTIC ENTERPRISES,USA,IMO
IMO-8024777|USA-610545,367713560,LITTLEJESSE,WDI5940,8024777,USA,,USA,USA
IMO-8024806|USA-610863,367453480,VIRGINIACLIPPER,WDF4578,8024806,USA,B C TRAWL,USA,IMO
IMO-8024806|USA-610863,367453480,VIRGINIACLIPPER,WDF4578,8024806,USA,,USA,USA
IMO-8024818|USA-618132,367086860,BENTHICMARINER,WDC8426,8024818,USA,BENTHIC MARINER,USA,IMO
IMO-8024818|USA-618132,367086860,BENTHICMARINER,WDC8426,8024818,USA,,USA,USA
IMO-8024832|USA-624947,367086820,BUZZARDSBAY,WAQ9787,8024832,USA,BUZZARDS BAY FISHERIES,USA,IMO
IMO-8024832|USA-624947,367086820,BUZZARDSBAY,WAQ9787,8024832,USA,,USA,USA
IMO-8024844|USA-633219,366664240,AMERICANCHALLENGER,WDC4211,8024844,USA,SHIPS INT L,USA,IMO
IMO-8024844|USA-633219,366664240,AMERICANCHALLENGER,WDC4211,8024844,USA,,USA,USA
IMO-8024935|WCPFC-9591,520093696,WANJINHAI9918,T3PR,8024935,FJI,HSC FUJIAN INVESTMENT,CHN,IMO
IMO-8025898,273515300,KAPITANPERSHIN,UFSF,8025898,RUS,MURMANREFFLOT,RUS,IMO
IMO-8026440,261199000,ROMANKA,SQLT,8026440,POL,SHIP SERVICE,POL,IMO
IMO-8026701,725000328,DONACLADINA,CB5468,8026701,CHL,VIENTO DEL SUR,CHL,IMO
IMO-8026701,725000320,DONACLAUDINA,CB5468,8026701,CHL,VIENTO DEL SUR,CHL,IMO
IMO-8028424,616999336,DUBREKA,D6HQ9,8028424,COM,SONIT,GIN,IMO
IMO-8028802,671557000,EBESU,5VDD4,8028802,TGO,SKY CHANCE,BLZ,IMO
IMO-8028814,440622000,TAELIMLOTUS,DTAA8,8028814,KOR,TAE LIM SHIPPING,KOR,IMO
IMO-8029181,341462000,CSOCENTURION,V4KI3,8029181,KNA,SPECIALISED VESSEL SERVICES,MUS,IMO
